symbol	ensembl	entrez
	ENSG00000255448	NA
YRDCP1	ENSG00000278486	NA
	ENSG00000240751	NA
	ENSG00000286850	NA
	ENSG00000287131	NA
	ENSG00000224245	NA
LINC02017	ENSG00000243572	105377096
SAAL1	ENSG00000166788	113174
PCED1CP	ENSG00000231254	NA
RNU6-669P	ENSG00000202445	NA
STAB1	ENSG00000010327	23166
FBP2	ENSG00000130957	8789
	ENSG00000251487	NA
RPL15P5	ENSG00000233045	NA
ARL10	ENSG00000175414	285598
SGO2	ENSG00000163535	151246
RASGRP4	ENSG00000171777	115727
MCM10	ENSG00000065328	55388
CXXC5-AS1	ENSG00000250635	111082989
FBP1	ENSG00000165140	2203
MED7	ENSG00000155868	9443
MPO	ENSG00000005381	4353
	ENSG00000254293	NA
	ENSG00000284743	NA
ZNF354C	ENSG00000177932	30832
RHBDL2	ENSG00000158315	54933
RMND5B	ENSG00000145916	64777
MIR6758	ENSG00000284152	102465454
	ENSG00000285133	NA
MIR616	ENSG00000208028	693201
	ENSG00000229213	NA
TMEM35B	ENSG00000243749	100506144
MBD6	ENSG00000166987	114785
ITGAV	ENSG00000138448	3685
	ENSG00000263252	NA
	ENSG00000265784	NA
MEGF9	ENSG00000106780	1955
	ENSG00000265935	NA
RPS29P16	ENSG00000235354	NA
VMP1	ENSG00000062716	81671
SLC26A5	ENSG00000170615	375611
INPP5B	ENSG00000204084	3633
AHCYP2	ENSG00000238181	NA
FBXW2	ENSG00000119402	26190
GLE1	ENSG00000119392	2733
HIGD1AP5	ENSG00000255254	NA
LY6K	ENSG00000160886	54742
SAA3P	ENSG00000166787	6290
	ENSG00000255470	NA
	ENSG00000285562	NA
MRGPRX12P	ENSG00000254857	NA
MRGPRX4	ENSG00000179817	117196
GLTPP1	ENSG00000255138	NA
MRGPRX13P	ENSG00000254546	NA
SLC25A51P4	ENSG00000189332	494141
PIP4K2C	ENSG00000166908	79837
	ENSG00000253567	NA
SAA4	ENSG00000148965	6291
	ENSG00000254348	NA
	ENSG00000274904	NA
	ENSG00000254431	NA
AK3P2	ENSG00000250115	NA
	ENSG00000253163	NA
RPL7P20	ENSG00000254252	NA
PPP4C	ENSG00000149923	5531
THEM6	ENSG00000130193	51337
	ENSG00000286134	NA
SAA2-SAA4	ENSG00000255071	100528017
	ENSG00000253673	NA
HMGB1P22	ENSG00000250721	NA
	ENSG00000251218	101927845
	ENSG00000270839	NA
	ENSG00000264164	NA
BAALC	ENSG00000164929	79870
RNF213-AS1	ENSG00000263069	100294362
ARHGAP26	ENSG00000145819	23092
SAA2	ENSG00000134339	6289
	ENSG00000266821	NA
SLC16A6P1	ENSG00000232457	NA
MXI1	ENSG00000119950	4601
FAM183A	ENSG00000186973	440585
	ENSG00000286505	NA
CCDC40	ENSG00000141519	55036
	ENSG00000240568	NA
RNU6-339P	ENSG00000207037	NA
HMGB1P36	ENSG00000243873	NA
RNU6-796P	ENSG00000212388	NA
	ENSG00000271044	NA
	ENSG00000255325	NA
SLC35B3	ENSG00000124786	51000
PSCA	ENSG00000167653	8000
	ENSG00000240787	NA
	ENSG00000285708	NA
	ENSG00000271806	NA
UBE3A	ENSG00000114062	7337
	ENSG00000253949	NA
HEG1	ENSG00000173706	57493
SNTB1	ENSG00000172164	6641
ZMYM4	ENSG00000146463	9202
DTX3	ENSG00000178498	196403
RNA5SP333	ENSG00000200336	NA
ST13P5	ENSG00000212789	NA
RNA5SP334	ENSG00000201695	NA
OR7E5P	ENSG00000214880	NA
OR5F1	ENSG00000149133	338674
ATP6V1H	ENSG00000047249	51606
OR5F2P	ENSG00000182365	NA
OR5AQ1P	ENSG00000184741	NA
OR5J1P	ENSG00000181780	NA
PLA1A	ENSG00000144837	51365
OR5BE1P	ENSG00000225538	NA
OR8I4P	ENSG00000254524	NA
OR5BN2P	ENSG00000255140	NA
OR8H3	ENSG00000181761	390152
OR5BN1P	ENSG00000254848	NA
ROS1	ENSG00000047936	6098
ARHGEF25	ENSG00000240771	115557
OR8K4P	ENSG00000254947	NA
OR8K5	ENSG00000181752	219453
OR5J7P	ENSG00000255217	NA
OR5J2	ENSG00000174957	282775
OR8V1P	ENSG00000230213	NA
OR4V1P	ENSG00000254841	NA
OR4P1P	ENSG00000188439	NA
	ENSG00000279273	NA
	ENSG00000254804	NA
	ENSG00000266076	NA
OR5D2P	ENSG00000254457	NA
OR5D3P	ENSG00000186886	NA
	ENSG00000286788	NA
VN2R9P	ENSG00000236541	NA
	ENSG00000255146	NA
	ENSG00000262580	NA
	ENSG00000254853	NA
OR9L1P	ENSG00000255131	NA
OR9I3P	ENSG00000272685	NA
OR9I2P	ENSG00000186508	NA
OR5BL1P	ENSG00000272569	NA
	ENSG00000279059	NA
LEF1	ENSG00000138795	51176
OR10Q1	ENSG00000180475	219960
RPS29P21	ENSG00000241913	NA
	ENSG00000254953	NA
OR9G3P	ENSG00000181325	NA
MIR6128	ENSG00000274770	102465135
	ENSG00000286704	NA
OR9G2P	ENSG00000254825	NA
FTSJ3	ENSG00000108592	117246
OR5G1P	ENSG00000181296	NA
OR5G4P	ENSG00000255485	NA
OR5G5P	ENSG00000205025	NA
NFYBP1	ENSG00000214380	NA
GPR27	ENSG00000170837	2850
OR5G3	ENSG00000241356	NA
YPEL3	ENSG00000090238	83719
	ENSG00000280435	NA
	ENSG00000213604	NA
OR8J2	ENSG00000254658	NA
TEX55	ENSG00000163424	152405
OR8I1P	ENSG00000255461	NA
FAM8A2P	ENSG00000254722	NA
OR8K2P	ENSG00000255134	NA
RPL5P29	ENSG00000242208	NA
OR5BB1P	ENSG00000198261	NA
OR4D8P	ENSG00000204989	NA
OR4D11	ENSG00000176200	219986
OR4D7P	ENSG00000254770	NA
OR5B1P	ENSG00000233499	NA
ALDH1L1-AS1	ENSG00000250218	100874204
OR5B15P	ENSG00000273408	NA
	ENSG00000235056	NA
OR7E29P	ENSG00000243429	NA
OR2AH1P	ENSG00000232511	NA
CCDC54	ENSG00000138483	84692
TMEM230P2	ENSG00000238041	NA
CWC22	ENSG00000163510	57703
OR8U1	ENSG00000172199	219417
LINC00901	ENSG00000242385	100506724
	ENSG00000224713	NA
OR8L1P	ENSG00000254903	NA
CD200R1	ENSG00000163606	131450
OR5AL2P	ENSG00000255466	NA
OR5AL1	ENSG00000272987	NA
	ENSG00000287908	NA
OR8U3	ENSG00000279961	219479
OR5M4P	ENSG00000230416	NA
	ENSG00000284732	NA
OR5M9	ENSG00000150269	390162
OR5M2P	ENSG00000254752	NA
B4GALNT1	ENSG00000135454	2583
	ENSG00000254411	NA
TOMM6	ENSG00000214736	100188893
OR5M7P	ENSG00000254490	NA
	ENSG00000254660	NA
OR5M6P	ENSG00000254603	NA
OR5M5P	ENSG00000185701	NA
LMNTD2	ENSG00000185522	256329
RPL31P7	ENSG00000232083	NA
ZNF311	ENSG00000197935	282890
MBTD1	ENSG00000011258	54799
GDPD3	ENSG00000102886	79153
	ENSG00000271384	NA
MT1P1	ENSG00000213761	NA
HIGD1AP3	ENSG00000248929	NA
	ENSG00000271314	NA
	ENSG00000251670	NA
	ENSG00000271155	NA
	ENSG00000271659	NA
	ENSG00000251330	NA
SCGB3A2	ENSG00000164265	117156
UBAP1	ENSG00000165006	51271
PTPRK	ENSG00000152894	5796
	ENSG00000236605	NA
ALG1L6P	ENSG00000238278	NA
HSPE1P9	ENSG00000232690	NA
LINC01923	ENSG00000236653	NA
LMNTD2-AS1	ENSG00000254815	692247
	ENSG00000280382	NA
	ENSG00000279214	NA
	ENSG00000283669	NA
UTP11	ENSG00000183520	51118
CDCP1	ENSG00000163814	64866
	ENSG00000261367	NA
	ENSG00000213661	NA
	ENSG00000275371	NA
LINC02229	ENSG00000250313	NA
RASSF7	ENSG00000099849	8045
	ENSG00000251257	NA
TEX51	ENSG00000237524	101929926
CTB-178M22.2	ENSG00000253978	101927862
MAPK3	ENSG00000102882	5595
	ENSG00000287814	NA
	ENSG00000254239	NA
USP32	ENSG00000170832	84669
	ENSG00000253256	NA
PLAC8L1	ENSG00000173261	153770
CFAP97P1	ENSG00000271164	NA
ZNF860	ENSG00000197385	344787
PPIAP70	ENSG00000232407	NA
	ENSG00000223859	NA
	ENSG00000235319	NA
DELE1	ENSG00000081791	9812
LLPHP3	ENSG00000233868	NA
QTRT2	ENSG00000151576	79691
	ENSG00000286020	NA
	ENSG00000253266	NA
	ENSG00000273301	NA
USP48	ENSG00000090686	84196
	ENSG00000203395	NA
	ENSG00000227227	NA
RPSAP34	ENSG00000239939	NA
AGO2	ENSG00000123908	27161
LINC01124	ENSG00000222033	440925
ZACNP1	ENSG00000278589	NA
	ENSG00000286234	NA
EXOC7P1	ENSG00000250485	NA
PDLIM3	ENSG00000154553	27295
MIR210	ENSG00000199038	406992
PHRF1	ENSG00000070047	57661
RPL35AP2	ENSG00000227383	NA
	ENSG00000279336	NA
HECW2	ENSG00000138411	57520
RNA5SP282	ENSG00000252164	NA
	ENSG00000233668	NA
RNU2-50P	ENSG00000222426	NA
SERPINH1P1	ENSG00000229207	NA
NUDT2	ENSG00000164978	318
RPL13AP23	ENSG00000242990	NA
OS9	ENSG00000135506	10956
MYORG	ENSG00000164976	57462
Y_RNA	ENSG00000207032	NA
KIF24	ENSG00000186638	347240
HECTD2	ENSG00000165338	143279
ZNF483	ENSG00000173258	158399
CD80	ENSG00000121594	941
GABRA1	ENSG00000022355	2554
NR1D2	ENSG00000174738	9975
PTGR1	ENSG00000106853	22949
	ENSG00000271048	NA
	ENSG00000254183	NA
CBX4	ENSG00000141582	8535
	ENSG00000255206	NA
NACA4P	ENSG00000228224	NA
	ENSG00000286946	NA
	ENSG00000254150	NA
RFPL4AP5	ENSG00000248720	NA
	ENSG00000253806	NA
	ENSG00000272384	NA
NCAPGP1	ENSG00000250290	NA
RPL23AP56	ENSG00000244413	NA
	ENSG00000272456	NA
	ENSG00000288036	NA
	ENSG00000265246	NA
	ENSG00000262271	NA
NSMCE2	ENSG00000156831	286053
ADK	ENSG00000156110	132
	ENSG00000276863	NA
BMPR1B	ENSG00000138696	658
	ENSG00000270781	NA
	ENSG00000272220	NA
SLC47A1P2	ENSG00000231625	NA
	ENSG00000271587	NA
	ENSG00000279372	NA
	ENSG00000267637	NA
GH2	ENSG00000136487	2689
PGAM1P3	ENSG00000230274	NA
	ENSG00000261364	NA
UBL5P3	ENSG00000240359	NA
	ENSG00000269177	NA
AKR1B1P7	ENSG00000266899	NA
	ENSG00000275862	NA
GPR4	ENSG00000177464	2828
CLDND1	ENSG00000080822	56650
CD37	ENSG00000104894	951
CORO1A-AS1	ENSG00000261416	NA
	ENSG00000240919	NA
	ENSG00000272172	NA
BOLA2B	ENSG00000169627	654483
BOLA2B	ENSG00000169627	552900
	ENSG00000255366	NA
	ENSG00000254317	NA
PENK	ENSG00000181195	5179
SLX1A-SULT1A3	ENSG00000213599	100526830
HK1	ENSG00000156515	3098
	ENSG00000235546	NA
CEP112	ENSG00000154240	201134
IRF7	ENSG00000185507	3665
	ENSG00000224644	NA
	ENSG00000287322	NA
LRRC37A5P	ENSG00000204173	652972
MAPRE1P1	ENSG00000253915	NA
	ENSG00000272043	NA
LINC02844	ENSG00000253679	105375679
	ENSG00000287479	NA
	ENSG00000253282	NA
DNAJC25	ENSG00000059769	548645
C8orf33	ENSG00000182307	65265
	ENSG00000258130	NA
DNAJC25-GNG10	ENSG00000244115	552891
GNG10	ENSG00000242616	2790
	ENSG00000278887	NA
	ENSG00000261444	NA
	ENSG00000261203	NA
	ENSG00000273724	NA
CD2BP2	ENSG00000169217	10421
Y_RNA	ENSG00000251852	NA
Y_RNA	ENSG00000252047	NA
	ENSG00000234715	101927870
	ENSG00000271741	NA
SLC4A4	ENSG00000080493	8671
RN7SKP86	ENSG00000222386	NA
	ENSG00000224067	NA
ELN-AS1	ENSG00000232415	NA
RNU6-1013P	ENSG00000206907	NA
UGCG	ENSG00000148154	7357
LIMK1	ENSG00000106683	3984
SPRED2	ENSG00000198369	200734
ACTN4P2	ENSG00000214141	NA
C1orf216	ENSG00000142686	127703
SHMT1P1	ENSG00000224751	NA
TBC1D10B	ENSG00000169221	26000
	ENSG00000279096	NA
ACTL8	ENSG00000117148	81569
PHBP12	ENSG00000230585	NA
ALPK3	ENSG00000136383	57538
RLF	ENSG00000117000	6018
MIR4668	ENSG00000266315	100616114
HNRNPMP2	ENSG00000269576	NA
GEMIN7-AS1	ENSG00000267348	NA
SHOC1	ENSG00000165181	158401
HSPA9P1	ENSG00000226666	NA
CDHR5	ENSG00000099834	53841
SLC7A10	ENSG00000130876	56301
	ENSG00000287091	NA
RFTN2	ENSG00000162944	130132
	ENSG00000284989	NA
	ENSG00000257342	NA
AGAP2-AS1	ENSG00000255737	100130776
TSPAN31	ENSG00000135452	6302
CTNNBIP1	ENSG00000178585	56998
	ENSG00000274653	NA
	ENSG00000275710	NA
Y_RNA	ENSG00000200008	NA
	ENSG00000267318	NA
	ENSG00000276702	NA
	ENSG00000259408	NA
LINC01977	ENSG00000262772	NA
	ENSG00000259287	NA
CORO1A	ENSG00000102879	11151
	ENSG00000279089	NA
AVEN	ENSG00000169857	57099
	ENSG00000267737	NA
DARS1	ENSG00000115866	1615
CSH1	ENSG00000136488	1442
MIR590	ENSG00000207741	693175
	ENSG00000268361	NA
CHRM5	ENSG00000184984	1133
PMPCB	ENSG00000105819	9512
	ENSG00000269014	NA
	ENSG00000269107	NA
	ENSG00000269583	NA
	ENSG00000272037	NA
RPL19P14	ENSG00000240870	NA
	ENSG00000279766	NA
	ENSG00000278472	NA
EMP3	ENSG00000142227	2014
	ENSG00000287840	NA
	ENSG00000259505	NA
ZFAT	ENSG00000066827	57623
FAM227B	ENSG00000166262	196951
CDK4	ENSG00000135446	1019
	ENSG00000231630	NA
	ENSG00000266598	NA
FOXK2	ENSG00000141568	3607
Y_RNA	ENSG00000223188	NA
GPRACR	ENSG00000196979	401554
CLSPN	ENSG00000092853	63967
	ENSG00000267636	NA
NCS1	ENSG00000107130	23413
	ENSG00000269794	NA
BORCS8	ENSG00000254901	729991
EEF1E1P1	ENSG00000236307	NA
RRN3P4	ENSG00000229781	NA
RN7SL665P	ENSG00000264169	NA
MYO3B-AS1	ENSG00000231898	NA
ASS1	ENSG00000130707	445
PSMC2	ENSG00000161057	5701
	ENSG00000275580	NA
KCNIP1-OT1	ENSG00000253647	101928033
	ENSG00000276593	NA
	ENSG00000259531	NA
RPL12P22	ENSG00000253109	NA
	ENSG00000253617	NA
IFIT6P	ENSG00000224289	NA
MIR3142HG	ENSG00000253522	107075116
IFIT1B	ENSG00000204010	439996
	ENSG00000262094	NA
DTWD1	ENSG00000104047	56986
	ENSG00000196390	NA
IFIT1	ENSG00000185745	3434
DNAH17-AS1	ENSG00000267432	NA
UNC5A	ENSG00000113763	90249
SCT	ENSG00000070031	6343
LRRC45	ENSG00000169683	201255
SLC16A12	ENSG00000152779	387700
DRD4	ENSG00000069696	1815
GEMIN7	ENSG00000142252	79760
MIR6759	ENSG00000283621	102466729
MARCHF9	ENSG00000139266	92979
SLC16A12-AS1	ENSG00000234452	NA
	ENSG00000288675	101927423
LINC02547	ENSG00000254486	105376554
	ENSG00000200294	NA
	ENSG00000254991	NA
RPL15P14	ENSG00000226701	NA
SUCLG2-AS1	ENSG00000241316	101927111
	ENSG00000255400	NA
ANAPC16	ENSG00000166295	119504
PARVA	ENSG00000197702	55742
CYP27B1	ENSG00000111012	1594
ZSCAN22	ENSG00000182318	342945
SAE1	ENSG00000142230	10055
	ENSG00000254186	NA
SERBP1P3	ENSG00000242142	NA
RPS26P21	ENSG00000242829	NA
RFT1	ENSG00000163933	91869
	ENSG00000273623	NA
	ENSG00000276185	NA
Y_RNA	ENSG00000200170	NA
DDIT4	ENSG00000168209	54541
CROT	ENSG00000005469	54677
INHBB	ENSG00000163083	3625
RNU6-805P	ENSG00000202513	NA
	ENSG00000282915	NA
ELL2	ENSG00000118985	22936
SNX19P4	ENSG00000276531	NA
	ENSG00000279029	NA
RNA5SP305	ENSG00000199535	NA
	ENSG00000285750	NA
	ENSG00000228667	NA
RN7SKP241	ENSG00000240294	NA
PRPF38AP2	ENSG00000236582	NA
AOPEP	ENSG00000148120	84909
LNPK	ENSG00000144320	80856
HACD1	ENSG00000165996	9200
GPR139	ENSG00000180269	124274
	ENSG00000259589	NA
METTL1	ENSG00000037897	4234
	ENSG00000254847	NA
MIR422A	ENSG00000199156	494334
	ENSG00000275785	NA
OR4P4	ENSG00000181927	81300
SLX1A	ENSG00000132207	548593
	ENSG00000262000	NA
OR4A11P	ENSG00000254663	NA
	ENSG00000265982	NA
DAPK2	ENSG00000035664	23604
OR4A12P	ENSG00000254723	NA
RPL23AP87	ENSG00000232938	388574
OR4A15	ENSG00000181958	81328
OR4A9P	ENSG00000254891	NA
	ENSG00000279143	NA
OR4X7P	ENSG00000255077	NA
MYL6P5	ENSG00000228118	NA
OR4A10P	ENSG00000255493	NA
OR4A17P	ENSG00000255196	NA
OR4A13P	ENSG00000181950	NA
ABCA5	ENSG00000154265	23461
OR4A50P	ENSG00000255294	NA
	ENSG00000241008	NA
OR5E1P	ENSG00000170688	NA
HIGD2A	ENSG00000146066	192286
RNU6-943P	ENSG00000252769	NA
OR10G6	ENSG00000198674	79490
OR10G5P	ENSG00000226461	NA
OR10G9	ENSG00000236981	219870
STAM-DT	ENSG00000260589	102723166
	ENSG00000250114	NA
OR10D5P	ENSG00000213182	NA
MTND3P6	ENSG00000242214	NA
EEF1AKMT3	ENSG00000123427	25895
	ENSG00000254171	NA
STAM	ENSG00000136738	8027
	ENSG00000240895	NA
	ENSG00000285476	NA
MIR130A	ENSG00000208009	406919
MTCO2P29	ENSG00000243257	NA
SULT1A4	ENSG00000213648	445329
TTC9C	ENSG00000162222	283237
	ENSG00000243081	NA
LINC02035	ENSG00000273033	100129550
C3orf85	ENSG00000241224	401081
CRISP3	ENSG00000096006	10321
SPINK5	ENSG00000133710	11005
	ENSG00000257921	NA
B4GALT4-AS1	ENSG00000240254	100874201
OR5AC2	ENSG00000196578	81050
ZBTB3	ENSG00000185670	79842
FHIT	ENSG00000189283	2272
	ENSG00000259351	101928988
TSFM	ENSG00000123297	10102
POLR2G	ENSG00000168002	5436
LILRP1	ENSG00000186152	NA
	ENSG00000287533	NA
CIAO2A	ENSG00000166797	84191
ZNF548	ENSG00000188785	147694
	ENSG00000242659	NA
CFAP44	ENSG00000206530	55779
TPD52L3	ENSG00000170777	89882
YWHAEP5	ENSG00000234645	NA
FABP5P14	ENSG00000234588	NA
	ENSG00000270289	NA
ZNF189	ENSG00000136870	7743
RAB28	ENSG00000157869	9364
	ENSG00000229190	NA
CSRNP3	ENSG00000178662	80034
TMEM236	ENSG00000148483	653567
MTHFD1L	ENSG00000120254	25902
SNX1	ENSG00000028528	6642
ABCB4	ENSG00000005471	5244
	ENSG00000229869	101927762
	ENSG00000205740	NA
	ENSG00000267811	NA
GTPBP4	ENSG00000107937	23560
TAF6L	ENSG00000162227	10629
CES1	ENSG00000198848	1066
CD22	ENSG00000012124	933
ST6GALNAC6	ENSG00000160408	30815
	ENSG00000279015	NA
RPL23AP28	ENSG00000226331	NA
KANSL1L-AS1	ENSG00000229127	NA
ARL6IP5	ENSG00000144746	10550
CKAP2L	ENSG00000169607	150468
TMEM223	ENSG00000168569	79064
	ENSG00000270039	NA
RNU6-1083P	ENSG00000206749	NA
	ENSG00000269903	NA
OR7E66P	ENSG00000243674	NA
	ENSG00000229899	NA
BZW1P2	ENSG00000198406	NA
	ENSG00000258167	NA
	ENSG00000269176	NA
RNU6-713P	ENSG00000207492	NA
	ENSG00000257680	NA
TMEM179B	ENSG00000185475	374395
	ENSG00000266923	NA
ACOX2	ENSG00000168306	8309
	ENSG00000258262	NA
RPS4XP15	ENSG00000240721	NA
C12orf50	ENSG00000165805	160419
MIR6748	ENSG00000284535	102465448
	ENSG00000270019	NA
NXF1	ENSG00000162231	10482
SP5	ENSG00000204335	389058
	ENSG00000271340	NA
STXBP4	ENSG00000166263	252983
	ENSG00000224076	NA
UBBP1	ENSG00000230037	NA
RPL21P31	ENSG00000227187	NA
IDI2	ENSG00000148377	91734
DLX1	ENSG00000144355	1745
ASIC5	ENSG00000256394	51802
IDI2-AS1	ENSG00000232656	55853
MRPS18A	ENSG00000096080	55168
	ENSG00000255811	NA
TDO2	ENSG00000151790	6999
OXCT2	ENSG00000198754	64064
	ENSG00000270434	NA
NTAQ1	ENSG00000156795	55093
FAM25E	ENSG00000231122	643479
GNL2	ENSG00000134697	29889
C12orf29	ENSG00000133641	91298
	ENSG00000232760	NA
RNA5SP310	ENSG00000239152	NA
ANTXRLP1	ENSG00000263482	NA
SPATA31D4	ENSG00000189357	389761
MTCO2P7	ENSG00000230496	NA
FBXO9	ENSG00000112146	26268
	ENSG00000224099	NA
AGAP14P	ENSG00000279058	NA
ORM1	ENSG00000229314	5004
FAM25BP	ENSG00000273225	NA
ZNF385B	ENSG00000144331	151126
	ENSG00000279458	NA
ANXA8L1	ENSG00000264230	728113
Y_RNA	ENSG00000201071	NA
SNX22	ENSG00000157734	79856
	ENSG00000287795	NA
	ENSG00000273454	NA
PPIAP15	ENSG00000244196	NA
	ENSG00000288029	NA
FTH1P21	ENSG00000249013	NA
LINC02016	ENSG00000244215	101927123
ZNF658	ENSG00000274349	26149
CTSO	ENSG00000256043	1519
IGSF11	ENSG00000144847	152404
GJA4	ENSG00000187513	2701
	ENSG00000273702	NA
SPATA31D3	ENSG00000186788	389762
CENPX	ENSG00000169689	201254
ABCB1	ENSG00000085563	5243
RNA5SP364	ENSG00000252747	NA
	ENSG00000257752	NA
FAM189A2	ENSG00000135063	9413
TUBAP8	ENSG00000238145	NA
CSNK1G1	ENSG00000169118	53944
	ENSG00000225142	NA
LRRC43	ENSG00000158113	254050
LINC02812	ENSG00000230138	NA
	ENSG00000223390	NA
LINC02793	ENSG00000285823	105376879
	ENSG00000284720	NA
GLG1	ENSG00000090863	2734
	ENSG00000225028	NA
FCF1P6	ENSG00000225671	NA
ATP6V1G2	ENSG00000213760	534
MIR6514	ENSG00000274066	102465257
	ENSG00000269463	NA
MORN1	ENSG00000116151	79906
RNU6-118P	ENSG00000252361	NA
STX5-DT	ENSG00000256690	105369332
TEX54	ENSG00000283268	NA
RNU2-2P	ENSG00000222328	NA
SNORD22	ENSG00000277194	9304
SNORD30	ENSG00000277846	9299
RALB	ENSG00000144118	5899
SNORD22	ENSG00000278527	NA
SNORD28	ENSG00000274544	9300
SNORD27	ENSG00000275996	9301
SNORD26	ENSG00000276788	9302
	ENSG00000249526	NA
SNORD25	ENSG00000275043	9303
	ENSG00000254602	NA
RNU6-35P	ENSG00000207260	NA
MPIG6B	ENSG00000204420	80739
SAP30L-AS1	ENSG00000245275	386627
ELOVL6	ENSG00000170522	79071
IL31	ENSG00000204671	386653
	ENSG00000287784	NA
YPEL4	ENSG00000166793	219539
CMTM7	ENSG00000153551	112616
B3GNT4	ENSG00000176383	79369
GFPT2	ENSG00000131459	9945
	ENSG00000253923	NA
	ENSG00000285683	NA
CBWD5	ENSG00000147996	220869
	ENSG00000254332	NA
	ENSG00000285402	NA
LINC00842	ENSG00000285294	643650
HAS2-AS1	ENSG00000248690	NA
HNRNPA1P33	ENSG00000213412	NA
NPY4R	ENSG00000204174	5540
	ENSG00000256861	NA
TUBBP10	ENSG00000226147	NA
PRKCZ-AS1	ENSG00000182873	100506504
RN7SL275P	ENSG00000263940	NA
	ENSG00000248200	NA
	ENSG00000286518	NA
STOX1	ENSG00000165730	219736
HSBP1P2	ENSG00000166530	NA
	ENSG00000178715	NA
RNF14P2	ENSG00000250594	NA
VPS33A	ENSG00000139719	65082
RNU6-205P	ENSG00000212160	NA
ZBED1P1	ENSG00000250304	NA
TTC22	ENSG00000006555	55001
ZDHHC5	ENSG00000156599	25921
ENPEP	ENSG00000138792	2028
SPICE1	ENSG00000163611	152185
	ENSG00000286387	NA
MTCO1P47	ENSG00000254241	NA
	ENSG00000272400	NA
	ENSG00000253373	NA
	ENSG00000267095	NA
LINC02855	ENSG00000254209	NA
MTCO1P40	ENSG00000262902	NA
	ENSG00000255122	NA
ELOAP1	ENSG00000235640	NA
SFRP1	ENSG00000104332	6422
SLC26A11	ENSG00000181045	284129
	ENSG00000236885	NA
	ENSG00000235419	NA
	ENSG00000236111	NA
	ENSG00000237525	NA
KCNIP1-AS1	ENSG00000253591	105377716
TIE1	ENSG00000066056	7075
RNU6-697P	ENSG00000200218	NA
DDX50	ENSG00000107625	79009
	ENSG00000249857	NA
	ENSG00000280331	NA
	ENSG00000253897	NA
RAG1	ENSG00000166349	5896
TRIM55	ENSG00000147573	84675
ARL4C	ENSG00000188042	10123
RAG2	ENSG00000175097	5897
HMGN2P27	ENSG00000232916	NA
SRSF3P6	ENSG00000233307	NA
	ENSG00000226040	NA
	ENSG00000254047	NA
	ENSG00000241772	NA
	ENSG00000286713	NA
	ENSG00000251144	NA
TGFBR2	ENSG00000163513	7048
	ENSG00000249655	NA
	ENSG00000249600	NA
AP1S3	ENSG00000152056	130340
	ENSG00000254498	NA
	ENSG00000256034	NA
FLT4	ENSG00000037280	2324
MRPL48	ENSG00000175581	51642
	ENSG00000228790	NA
RPL21P1	ENSG00000214760	NA
	ENSG00000286669	NA
	ENSG00000279948	NA
	ENSG00000269271	NA
CLIP1-AS1	ENSG00000257097	NA
	ENSG00000268157	NA
SLC9A7P1	ENSG00000227825	121456
TNNI3	ENSG00000129991	7137
PPIAP8	ENSG00000225185	NA
SNORA53	ENSG00000212443	677832
IKBIP	ENSG00000166130	121457
TFAP2A	ENSG00000137203	7020
	ENSG00000286068	NA
IDI1P1	ENSG00000237939	NA
VPS26AP1	ENSG00000240375	NA
	ENSG00000233479	NA
MRPS31P1	ENSG00000275256	NA
ARHGEF3-AS1	ENSG00000240198	100874200
SMYD5	ENSG00000135632	10322
MORC1	ENSG00000114487	27136
HNRNPA1P9	ENSG00000231956	NA
TMPO	ENSG00000120802	7112
	ENSG00000228596	NA
PPIA	ENSG00000196262	5478
MYCBP	ENSG00000214114	26292
C16orf95	ENSG00000260456	100506581
MICOS10	ENSG00000173436	440574
CRH	ENSG00000147571	1392
SLC29A3	ENSG00000198246	55315
	ENSG00000286927	NA
TRIB1	ENSG00000173334	10221
MRTFB	ENSG00000186260	57496
CCDC9	ENSG00000105321	26093
	ENSG00000230621	NA
VPS26CP1	ENSG00000213083	NA
	ENSG00000271893	NA
HMGN1P36	ENSG00000235734	NA
ATP5F1AP2	ENSG00000227682	NA
RN7SKP243	ENSG00000199975	NA
MIX23P5	ENSG00000256681	NA
	ENSG00000253107	NA
EDAR	ENSG00000135960	10913
HAS2	ENSG00000170961	3037
COA4	ENSG00000181924	51287
H2AZ2	ENSG00000105968	94239
	ENSG00000279406	NA
LINC00051	ENSG00000254008	619434
CDH23-AS1	ENSG00000223817	NA
DUTP2	ENSG00000254388	NA
C10orf105	ENSG00000214688	414152
	ENSG00000253956	NA
DLGAP3	ENSG00000116544	58512
RPL7L1P13	ENSG00000251464	NA
	ENSG00000266289	NA
ZNF969P	ENSG00000251046	NA
VSIR	ENSG00000107738	64115
	ENSG00000199894	NA
	ENSG00000250511	NA
PAAF1	ENSG00000175575	80227
ATAD2	ENSG00000156802	29028
CCR4	ENSG00000183813	1233
LINC01438	ENSG00000249519	NA
MIR297	ENSG00000215961	100126354
	ENSG00000288692	NA
LYPLA1P2	ENSG00000251483	NA
LINC00691	ENSG00000224074	152024
	ENSG00000251312	NA
RNU6-289P	ENSG00000200963	NA
	ENSG00000248656	NA
	ENSG00000240661	NA
MIR7152	ENSG00000274824	102465689
GOT2P1	ENSG00000231900	NA
	ENSG00000286230	NA
	ENSG00000236723	NA
	ENSG00000241722	NA
